CellID,total_sms,total_calls,total_activity
1,124.5957,89.3531,1720.997
2,126.3274,90.8794,1730.0673000000002
3,128.1694,92.503,1739.7185
4,119.5835,84.9365,1694.7354
5,111.1682,79.6497,1547.6672999999998
6,128.1694,92.503,1739.7185
7,128.1694,92.503,1739.7185
8,128.1694,92.503,1739.7185
9,128.1694,92.503,1739.7185
10,94.5087,72.8411,1079.6304
11,55.9925,46.0342,590.7277
12,32.8403,26.3582,427.4653
13,16.8965,13.7053,258.1405
14,24.3663,19.8645,407.5464
15,24.2086,20.0762,424.6356
16,30.5815,24.9058,497.9371
17,37.1529,31.4341,582.6867
18,37.1543,31.651,582.9051
19,37.2782,31.1918,582.5948999999999
20,37.3314,30.9942,582.4612999999999
21,37.5576,30.512900000000002,582.2728999999999
22,37.9229,29.563200000000002,581.786
23,40.2398,31.149200000000004,617.0398
24,56.9951,42.623,871.9897
25,57.4734,42.9512,879.265
26,57.4734,42.9512,879.265
27,59.8693,44.498,932.109
28,62.671,46.0944,1029.4886
29,61.2373,44.402699999999996,1126.8719
30,59.8131,43.0592,1167.0371
31,59.5184,42.7808,1175.321
32,68.4284,51.8542,1344.2902
33,82.55,66.0095,1517.6293
34,84.6226,61.632000000000005,1260.1156
35,79.9487,56.3435,1147.8509999999999
36,79.9487,56.3435,1147.8509999999999
37,79.9487,56.3435,1147.8509999999999
38,79.9487,56.3435,1147.8509999999999
39,93.7222,70.4875,1247.0045
40,92.6193,70.1835,1230.463
41,113.0386,107.5048,1403.35
42,104.4801,96.8232,1586.8587
43,92.0744,83.9717,1322.3511
44,73.2149,64.4212,928.3506
45,73.2149,64.4212,928.3506
46,73.2149,64.4212,928.3506
47,515.6616,370.3112,14257.8688
48,802.1466,567.0043000000001,22973.0887
49,362.8905,268.0881,8103.8965
50,168.11610000000002,134.4443,2369.5683
51,121.8189,100.2936,1911.5040999999999
52,132.2211,106.6289,1985.4002
53,122.2249,100.6859,1912.1416
54,133.3256,109.431,2062.4675
55,111.4298,100.0378,2068.1525
56,108.5727,84.4648,2067.5184
57,92.6003,78.566,1806.3184999999999
58,122.3897,107.20270000000001,1846.0509
59,111.5685,93.0454,1776.2767999999999
60,89.93469999999999,77.412,1601.6417
61,62.0383,67.1936,880.3722
62,62.0383,67.1936,880.3722
63,66.1623,70.8253,914.324
64,125.5239,119.7647,1465.7727
65,175.6529,151.5742,2102.6578
66,174.2149,150.1618,2101.0001
67,170.53889999999998,146.5139,2217.9163
68,174.7902,154.3722,2940.7914
69,152.6167,130.9154,2462.1481
70,123.1143,104.5514,1857.7649000000001
71,114.0727,97.687,1773.8093
72,110.7801,85.1751,1953.862
73,118.22999999999999,83.5606,2193.8823
74,119.2848,84.0393,2203.1113
75,119.79690000000001,84.283,2204.0988
76,119.79690000000001,84.283,2204.0988
77,119.79690000000001,84.283,2204.0988
78,119.79690000000001,84.283,2204.0988
79,119.79690000000001,84.283,2204.0988
80,100.957,78.3852,1837.9863
81,73.7886,63.1602,1049.4747
82,44.17,38.4053,481.8033
83,39.7127,34.877,457.0062
84,39.7127,34.877,457.0062
85,39.7127,34.877,457.0062
86,33.5321,30.3784,460.3993
87,21.3724,23.186,535.0254
88,22.3399,24.8746,573.8022
89,22.3399,24.8746,573.8022
90,22.3399,24.8746,573.8022
91,39.498,39.552499999999995,730.5109
92,63.6716,60.2324,951.2863
93,70.9669,68.6135,1565.3943
94,87.1063,87.15079999999999,2923.6788
95,87.1063,87.15079999999999,2923.6788
96,87.1063,87.15079999999999,2923.6788
97,87.1063,87.15079999999999,2923.6788
98,87.1985,87.23089999999999,2924.6872
99,87.1063,87.15079999999999,2923.6788
100,86.91720000000001,87.0951,2923.3926
101,126.2959,91.0249,1726.2437
102,126.397,91.7829,1556.7344
103,128.1694,92.503,1739.7185
104,128.1694,92.503,1739.7185
105,128.1694,92.503,1739.7185
106,128.1694,92.503,1739.7185
107,128.1694,92.503,1739.7185
108,128.1694,92.503,1739.7185
109,128.1694,92.503,1739.7185
110,94.2668,72.7,1074.8691
111,70.0281,57.2736,662.7129
112,7.4208,5.947,69.7055
113,20.714299999999998,16.0211,253.00900000000001
114,27.432299999999998,22.127299999999998,425.0584
115,28.5338,23.3161,467.5458
116,36.684799999999996,30.0288,574.9751
117,37.150800000000004,31.6643,582.9141999999999
118,37.150800000000004,31.6643,582.9141999999999
119,37.150800000000004,31.6643,582.9141999999999
120,37.150800000000004,31.6643,582.9141999999999
121,37.1691,31.614,582.8871
122,37.822,29.837400000000002,581.933
123,46.0354,35.1105,706.5688
124,57.132600000000004,42.7113,875.1848
125,60.4905,44.8973,945.833
126,63.276199999999996,46.696,1007.2668
127,62.5959,45.6917,1087.4707
128,59.6175,42.8748,1172.5021000000002
129,59.5184,42.7808,1175.321
130,59.5184,42.7808,1175.321
131,64.2032,47.161899999999996,1283.3961
132,62.3225,46.0679,1245.4522
133,57.578,42.0457,1130.9388
134,58.66,44.322900000000004,1094.9234999999999
135,71.8682,52.61,1155.1152
136,79.9023,56.3336,1147.8655
137,79.6102,56.2285,1147.3094
138,79.903,56.327799999999996,1147.7776
139,79.9487,56.3435,1147.8509999999999
140,104.5271,64.9086,1326.9021
141,125.8368,95.1225,1589.2425
142,107.1904,99.6415,1638.1317999999999
143,107.0243,99.4702,1634.6665
144,98.8266,90.9717,1463.4054
145,92.4634,84.3752,1330.474
146,350.7331,258.41,9408.952
147,1025.7895,724.6519,29310.4565
148,536.1951,391.6297,11595.991399999999
149,343.671,267.8473,4542.641799999999
150,339.1562,267.6787,4438.1503
151,296.3855,236.01500000000001,3827.4794
152,222.7397,168.9707,3229.1312
153,198.6787,142.3701,2996.1521
154,195.1499,137.9239,3101.1675
155,136.6539,106.3558,2862.5521
156,139.9483,107.6776,2556.2649
157,82.3687,98.618,1665.7818
158,110.1335,110.1538,1793.991
159,92.29039999999999,78.4365,1656.1468
160,91.93769999999999,78.1459,1653.4515000000001
161,70.0206,70.1173,1086.7551
162,62.0383,67.1936,880.3722
163,62.0383,67.1936,880.3722
164,71.4699,68.8695,1070.496
165,109.206,74.6729,1701.5205999999998
166,106.6486,65.7536,1723.2899
167,130.63150000000002,98.4185,2228.9199
168,168.7017,149.5912,3027.5897
169,168.5941,149.509,3026.77
170,162.9506,143.5284,2816.7268
171,139.1189,108.42320000000001,2250.8481
172,118.6356,83.7302,2201.8593
173,119.0986,83.9504,2202.7522
174,121.4759,86.0575,2225.2198000000003
175,119.79690000000001,84.283,2204.0988
176,119.79690000000001,84.283,2204.0988
177,119.79690000000001,84.283,2204.0988
178,119.79690000000001,84.283,2204.0988
179,119.79690000000001,84.283,2204.0988
180,109.5082,82.7101,1977.996
181,67.0047,48.1678,970.279
182,39.7307,34.8882,456.76959999999997
183,39.7127,34.877,457.0062
184,39.7127,34.877,457.0062
185,39.7127,34.877,457.0062
186,44.419,42.0962,741.3399
187,33.7566,36.1953,816.1897
188,70.1943,56.4972,877.5098
189,26.9133,29.3967,560.0267
190,33.2425,34.8718,612.3139
191,63.512,60.0956,949.8368
192,63.6716,60.2324,951.2863
193,63.7849,60.3636,960.9154
194,77.6859,76.3303,2130.7869
195,87.1063,87.15079999999999,2923.6788
196,87.1063,87.15079999999999,2923.6788
197,87.1063,87.15079999999999,2923.6788
198,87.1063,87.15079999999999,2923.6788
199,87.1063,87.15079999999999,2923.6788
200,87.134,87.1627,2923.7342
201,127.15990000000001,91.6129,1734.0526
202,124.0519,89.6906,1672.5071
203,128.1715,92.5047,1739.7341999999999
204,128.1694,92.503,1739.7185
205,128.1821,92.5134,1739.8147000000001
206,128.1694,92.503,1739.7185
207,128.1694,92.503,1739.7185
208,128.1694,92.503,1739.7185
209,128.1694,92.503,1739.7185
210,107.1395,80.2188,1327.3218
211,73.9016,60.742200000000004,680.9518
212,59.3561,50.1999,492.8929
213,38.3244,29.2963,490.4327
214,31.0273,22.977999999999998,423.2546
215,36.054,28.5977,566.2245
216,37.150800000000004,31.2854,582.5353
217,37.150800000000004,31.6643,582.9141999999999
218,37.150800000000004,31.6643,582.9141999999999
219,37.150800000000004,31.6643,582.9141999999999
220,37.150800000000004,31.6643,582.9141999999999
221,37.9741,32.1952,601.0783
222,41.9625,33.3932,673.186
223,60.3415,44.7136,957.7134
224,63.4396,46.8019,1010.8637
225,64.51219999999999,47.493900000000004,1034.5374
226,63.6663,46.695299999999996,1058.3896
227,59.9125,43.153,1164.2005
228,59.5184,42.7808,1175.321
229,59.5184,42.7808,1175.321
230,59.5184,42.7808,1175.321
231,59.538199999999996,42.7991,1175.7795
232,74.304,57.3637,1286.3247
233,58.7964,42.5352,1174.166
234,58.915099999999995,42.6788,1174.4587
235,59.5785,42.8793,1175.0993
236,66.5216,47.829,1165.0277
237,78.2201,55.2947,1149.9558
238,99.9332,62.3157,1335.9291
239,161.1832,82.5526,2207.062
240,210.9754,101.2939,3266.1549
241,225.5884,124.78099999999999,3495.2557
242,174.80870000000002,128.2058,2170.5707
243,96.6906,88.3353,1552.389
244,107.1904,99.6415,1638.1317999999999
245,115.6045,103.1585,1726.8504
246,553.7054,401.8322,13009.765599999999
247,732.8989,525.7133,18635.056
248,335.0655,257.4667,4326.1152999999995
249,352.4915,279.027,4857.6654
250,354.6154,280.70140000000004,4887.2636999999995
251,311.91020000000003,248.7107,4343.2999
252,173.8276,127.62440000000001,2922.318
253,186.76,129.1106,3219.2647
254,172.2398,122.4102,3119.6594
255,136.4642,105.90220000000001,2874.2504
256,122.4606,108.1311,2527.2046
257,78.0174,99.6973,1636.7634
258,97.409,107.2161,1688.3076999999998
259,100.0643,89.4533,1644.7042
260,92.1202,78.2039,1656.3866
261,90.447,77.5996,1614.9048
262,66.6335,68.8769,999.1904
263,62.0383,67.1936,880.3722
264,85.5196,65.2603,1319.3667
265,106.3064,65.29310000000001,1720.825
266,106.3064,65.29310000000001,1720.825
267,130.2283,95.2009,2209.7014
268,171.4744,152.5682,3044.1565
269,201.67079999999999,180.73420000000002,3202.1574
270,220.10070000000002,197.7847,3297.7436
271,203.0481,168.0673,2822.2729
272,123.3044,87.5996,2223.0084
273,119.79610000000001,84.2825,2204.0972
274,119.79690000000001,84.283,2204.0988
275,119.79690000000001,84.283,2204.0988
276,119.79690000000001,84.283,2204.0988
277,118.6101,83.5459,2177.3828
278,119.79690000000001,84.283,2204.0988
279,119.79690000000001,84.283,2204.0988
280,92.8756,75.8553,1680.9524000000001
281,50.4537,42.9285,697.9591
282,39.7127,34.877,457.0062
283,39.7127,34.877,457.0062
284,39.7127,34.877,457.0062
285,40.2263,37.955,748.0704000000001
286,38.3988,43.4801,1517.416
287,36.1397,37.9978,628.4967
288,37.0745,38.1496,573.8348
289,55.0546,58.7831,711.2556
290,33.4086,35.7571,542.2214
291,45.2742,45.3706,703.3595
292,63.553999999999995,60.1369,949.7151
293,63.6716,60.2324,951.2863
294,65.6699,62.52869999999999,1119.6083
295,83.74510000000001,83.2903,2640.8633
296,87.1063,87.15079999999999,2923.6788
297,87.1063,87.15079999999999,2923.6788
298,87.1063,87.15079999999999,2923.6788
299,87.392,87.2564,2924.188
300,90.6463,88.462,2929.9375999999997
301,91.62819999999999,61.4221,1496.8349
302,106.4693,73.2491,1629.8689
303,119.3163,84.6469,1694.9287
304,130.1284,94.07600000000001,1754.495
305,131.4248,95.1275,1763.9724
306,129.8472,93.853,1752.2797
307,128.8545,92.9388,1743.3971999999999
308,128.6485,92.65870000000001,1740.4803
309,128.1694,92.503,1739.7185
310,122.371,89.07,1637.2748000000001
311,80.0442,64.1665,848.5182
312,64.6581,51.759499999999996,703.5725
313,40.3009,29.1825,681.0934
314,38.0745,26.5502,620.7113
315,39.3813,30.0366,594.6621
316,37.3099,30.9917,583.0725
317,37.150800000000004,31.6643,582.9141999999999
318,37.677299999999995,32.005,594.5227
319,39.0911,32.9162,625.7225999999999
320,41.1408,34.2396,670.9244
321,43.7585,35.9291,728.6731
322,54.7596,43.1276,897.4659
323,64.0003,48.8867,1035.2853
324,64.4871,47.4695,1035.249
325,62.5548,45.6467,1089.7154
326,59.589,42.8479,1173.3347
327,59.5184,42.7808,1175.321
328,59.5184,42.7808,1175.321
329,59.5184,42.7808,1175.321
330,59.5184,42.7808,1175.321
331,59.3997,42.9608,1175.3514
332,59.0774,43.187599999999996,1175.1722
333,58.7464,42.5182,1174.086
334,58.8822,42.6224,1174.3611
335,59.277,42.6984,1174.9346
336,59.1397,42.6522,1174.7152
337,116.0973,66.6289,2213.005
338,214.4928,107.2245,4047.5106
339,219.4975,109.55930000000001,4223.8413
340,214.5429,106.0308,3959.2772
341,220.1126,110.1643,4228.0527
342,245.433,139.2794,3768.3343
343,207.5838,125.6344,2355.052
344,146.8582,107.1822,1952.8169
345,215.6186,164.2289,2816.7075
346,490.5525,360.0763,10018.6226
347,675.5996,487.2127,16583.7535
348,358.5602,282.0736,4869.1703
349,351.8538,279.0436,4867.9384
350,342.4023,273.3114,4800.7583
351,237.2899,183.4923,3700.3228
352,156.7764,113.8087,3012.1196999999997
353,176.02270000000001,124.1565,3145.6121
354,141.4312,108.1942,2908.3219
355,136.4642,105.90220000000001,2874.2504
356,121.89920000000001,127.8275,2771.9088
357,106.82639999999999,138.6147,2505.2462
358,95.2194,103.0848,1736.5249
359,122.8671,121.2895,1743.8366
360,148.7423,142.1815,1939.1565
361,129.4883,119.75150000000001,1858.4047
362,105.9587,95.8556,1670.1809
363,67.6553,71.426,954.27
364,94.3357,62.0941,1466.2499
365,106.3064,65.29310000000001,1720.825
366,115.3387,72.7082,1750.8853000000001
367,164.302,120.7264,2129.9376
368,234.0534,208.316,3254.2395
369,242.585,218.1783,3412.4539999999997
370,242.585,218.1783,3412.4539999999997
371,212.5144,183.8528,2835.1974999999998
372,154.9438,116.3528,2385.0075
373,119.648,84.5908,2204.1905
374,119.79690000000001,84.283,2204.0988
375,119.79690000000001,84.283,2204.0988
376,119.7283,84.2504,2203.9665
377,78.1666,58.4845,1276.9881
378,119.79690000000001,84.283,2204.0988
379,118.8739,83.9938,2186.1656000000003
380,84.5491,72.5725,1513.8437
381,43.3452,38.1136,544.0432
382,39.7127,34.877,457.0062
383,42.3335,36.3486,488.4388
384,39.0991,37.4551,1001.0322
385,38.5757,44.0288,1757.3215
386,35.9676,39.3683,780.9109
387,35.9087,37.9338,563.787
388,40.7705,41.010600000000004,609.3129
389,80.7152,86.3835,917.6043999999999
390,35.5759,37.2416,558.3552999999999
391,34.0775,36.2427,548.0325
392,46.0934,46.0327,714.3987
393,62.875899999999994,59.5892,940.568
394,62.7786,59.0824,931.374
395,65.3226,62.1293,1090.2839000000001
396,86.4171,86.3595,2865.7336
397,86.3513,86.312,2867.9235
398,87.72879999999999,85.7325,2765.1113
399,85.1951,80.5364,2393.4159
400,79.1857,73.5885,2008.0627
401,43.8912,31.7543,722.841
402,58.8561,40.6157,984.0360000000001
403,72.95700000000001,48.969500000000004,1229.9848
404,74.9169,50.5985,1244.2608
405,74.9366,52.359,1170.7345
406,90.625,61.1719,1464.6127000000001
407,92.4505,63.3246,1411.9692
408,105.9942,76.3265,1359.1632
409,87.4375,64.4045,1103.5387
410,65.442,49.9268,818.8602999999999
411,48.184400000000004,35.8012,724.4905
412,38.6397,27.6773,676.3639000000001
413,38.6397,27.6773,676.3639000000001
414,38.6402,27.677500000000002,676.288
415,39.4121,28.0573,618.4745
416,38.7038,30.1649,590.3761
417,39.7451,33.3391,640.1392
418,43.2234,35.5831,716.8836
419,44.1892,36.2072,738.187
420,44.1892,36.2072,738.187
421,50.6003,40.5967,835.7272
422,63.6113,49.5062,1033.708
423,63.4685,49.321600000000004,1043.4243
424,60.688,44.8956,1134.9948
425,59.5184,42.7808,1175.321
426,59.5184,42.7808,1175.321
427,59.5184,42.7808,1175.321
428,59.5184,42.7808,1175.321
429,59.5184,42.7808,1175.321
430,59.5184,42.7808,1175.321
431,59.5047,42.8001,1175.323
432,55.9849,41.1109,1095.6304
433,65.0363,49.1832,1194.1705
434,58.8607,42.5572,1174.2688
435,59.4737,42.7656,1175.2494
436,61.3583,44.0966,1313.1571
437,185.1067,96.23389999999999,3759.3593
438,219.0962,109.4324,4223.2087
439,219.1415,109.59230000000001,4223.4257
440,219.07750000000001,109.68780000000001,4223.4406
441,229.00639999999999,113.65910000000001,4242.2145
442,248.4167,125.9684,4314.4298
443,256.7087,131.581,3293.4314
444,221.6548,120.91130000000001,2549.055
445,258.1809,167.7691,3131.9858999999997
446,326.7756,248.1394,4204.7176
447,384.848,299.3707,5484.5716999999995
448,435.7173,337.9065,7515.419
449,326.0664,261.4893,4657.5384
450,227.92249999999999,178.96,3653.1555
451,148.5162,111.7295,2956.5858
452,190.40449999999998,130.7914,3244.2617
453,153.2004,113.6248,2989.0571
454,136.4642,105.90220000000001,2874.2504
455,136.4642,105.90220000000001,2874.2504
456,118.0764,140.2761,2769.6499
457,117.8147,151.26239999999999,2786.63
458,140.5971,152.5529,2635.34
459,145.0328,160.4432,2006.8002999999999
460,166.6443,182.2843,2062.7958
461,175.6279,172.5584,2107.2851
462,158.138,164.5198,1765.1833
463,149.7712,191.6313,1530.7591
464,167.407,215.5896,1956.3646999999999
465,177.6516,190.6002,2053.797
466,190.1564,138.6773,2015.972
467,197.6574,147.2765,2038.575
468,152.2758,136.5551,1966.0283
469,197.5307,183.4603,2593.4064
470,208.0234,192.1981,2765.7318
471,179.4679,158.9033,2142.7448
472,103.7534,85.331,1645.6019
473,99.7531,77.8936,1808.954
474,111.8203,80.9503,2057.3899
475,107.33500000000001,80.3821,1961.9378000000002
476,99.1811,77.8276,1803.6468
477,91.7516,73.8882,1646.4043000000001
478,91.1096,75.3018,1646.6312
479,100.1773,78.1411,1822.8381
480,72.1978,63.61,1238.8195
481,39.6972,34.8694,456.976
482,39.7127,34.877,457.0062
483,44.4777,40.8643,1039.8092
484,34.3022,41.0389,1779.3339
485,36.9492,42.1725,1413.5482000000002
486,36.0743,37.6575,564.5288
487,36.0743,37.6575,564.5288
488,36.0743,37.6575,564.5288
489,36.0743,37.6575,564.5288
490,36.0743,37.6575,564.5288
491,36.0699,37.653999999999996,564.492
492,32.5327,33.6774,499.64
493,39.6333,37.9738,570.7379999999999
494,55.4794,50.0341,773.9493
495,58.8133,52.087399999999995,801.511
496,72.6378,66.3816,1479.5331
497,78.4247,68.5432,1502.3412
498,76.156,65.2903,1359.3854
499,74.44590000000001,63.815799999999996,1306.9165
500,73.5591,63.5445,1305.9123
501,43.1755,31.336199999999998,710.1066
502,43.1755,31.336199999999998,710.1066
503,43.1755,31.336199999999998,710.1066
504,43.1755,31.336199999999998,710.1066
505,43.1755,31.336199999999998,710.1066
506,43.1755,31.336199999999998,710.1066
507,43.280499999999996,31.0327,706.1806
508,43.6874,29.456799999999998,686.0946
509,43.8579,29.3721,684.6595
510,43.8579,29.3721,684.6595
511,42.5058,28.9331,682.5103
512,43.6816,31.2436,707.5607
513,41.3399,29.262700000000002,685.2356
514,39.4732,26.9577,674.4776
515,42.8198,23.355,661.1048
516,41.94,28.433,595.2223
517,44.231,35.6522,730.3095
518,44.1892,36.2072,738.187
519,44.1892,36.2072,738.187
520,44.9251,36.7107,749.3832
521,57.8679,45.5712,946.7148
522,62.4715,48.3984,1071.3946
523,59.4255,45.5234,1157.2777
524,58.803,44.728,1176.3669
525,59.165099999999995,43.7423,1175.8372
526,59.3459,43.250299999999996,1175.5733
527,59.5165,42.7867,1175.3248
528,59.5184,42.7808,1175.321
529,59.5184,42.7808,1175.321
530,59.5184,42.7808,1175.321
531,59.4893,42.8226,1175.326
532,58.7464,43.8575,1175.4253
533,70.1218,53.813900000000004,1249.8844
534,78.0103,61.1255,1302.1416
535,53.9536,39.2514,1036.3246
536,105.41369999999999,63.535000000000004,2384.2644
537,217.9182,108.71130000000001,4174.2315
538,218.8532,109.6764,4223.1466
539,218.7971,109.6446,4223.0441
540,218.8365,109.756,4223.2051
541,223.6256,111.6878,4232.1783
542,232.3738,115.0232,4225.4972
543,245.8476,120.8831,3673.5341
544,252.27270000000001,134.0273,3536.8976000000002
545,266.576,143.9741,3179.2311
546,333.7428,255.8494,4361.4117
547,360.6053,287.4744,5012.408
548,348.63960000000003,269.8059,5008.2027
549,191.0087,135.8302,3174.3581999999997
550,162.1078,121.1257,3044.321
551,188.6721,129.9933,3232.3817
552,149.8982,112.1009,2966.4058
553,136.4642,105.90220000000001,2874.2504
554,136.4642,105.90220000000001,2874.2504
555,129.8228,105.3001,2788.6334
556,128.9073,162.9828,2835.4065
557,124.0339,158.1463,2824.8867999999998
558,202.6795,231.77700000000002,3279.9798
559,270.424,250.5023,4246.1353
560,206.1092,195.373,3235.954
561,184.6791,194.3562,2309.5968
562,147.9624,194.1829,1519.1847
563,165.2574,244.2014,1638.1490000000001
564,200.7612,265.8415,2191.4061
565,203.43110000000001,267.0414,2366.0110999999997
566,187.6185,165.86849999999998,2166.296
567,158.0285,132.2947,1896.227
568,132.2455,120.1793,1796.9282
569,133.7981,119.9054,1806.5727
570,180.4348,151.2955,1969.1491
571,123.59689999999999,96.68339999999999,1611.8062
572,99.2474,73.6561,1477.426
573,93.1991,67.9822,1436.1607
574,88.7501,65.7955,1419.9643
575,90.51219999999999,68.6273,1440.3993
576,90.5122,73.91329999999999,1478.0697
577,86.004,73.28,1472.9397000000001
578,85.6495,73.6587,1476.7098
579,83.541,72.7044,1460.3013
580,132.2679,102.9552,2848.2788
581,39.5906,34.8833,473.2182
582,32.486200000000004,32.7768,1039.3187
583,31.0021,36.9709,1719.2435
584,37.3144,44.3791,1837.4434
585,36.2722,38.677400000000006,756.3787
586,36.0743,37.6575,564.5288
587,36.0743,37.6575,564.5288
588,36.0743,37.6575,564.5288
589,36.0743,37.6575,564.5288
590,36.0743,37.6575,564.5288
591,35.1437,36.473,543.7829
592,28.918400000000002,28.6389,404.5612
593,27.6409,27.3221,375.6474
594,36.5059,34.5165,495.2989
595,68.6716,55.5586,761.1682999999999
596,67.5145,54.322,915.6356
597,71.3432,59.7089,1154.6253
598,79.6424,65.4094,1312.8045
599,79.2119,65.2775,1312.3165999999999
600,76.5567,64.4579,1309.2396
601,43.1755,31.336199999999998,710.1066
602,43.1755,31.336199999999998,710.1066
603,43.1755,31.336199999999998,710.1066
604,43.1755,31.336199999999998,710.1066
605,43.1755,31.336199999999998,710.1066
606,43.1755,31.336199999999998,710.1066
607,44.1918,32.1584,714.4487
608,44.2588,30.0485,690.3374
609,43.8579,29.3721,684.6595
610,43.8579,29.3721,684.6595
611,44.3676,28.824,683.1560999999999
612,77.4573,50.1101,984.2672
613,53.4668,30.3962,679.0641
614,45.0786,22.4174,662.7662
615,44.1701,21.94,660.2774
616,44.5041,24.4069,630.1458
617,44.264,34.1755,717.4561
618,44.1892,36.2072,738.187
619,44.1892,36.2072,738.187
620,56.5433,44.5171,951.1507
621,59.6365,46.0093,1103.2665
622,58.7464,44.8819,1176.4497000000001
623,58.7464,44.8819,1176.4497000000001
624,58.7464,44.8819,1176.4497000000001
625,58.7464,44.8819,1176.4497000000001
626,58.7464,44.8819,1176.4497000000001
627,59.0841,43.9626,1175.9554
628,59.468399999999995,42.9169,1175.3941
629,59.5184,42.7808,1175.321
630,59.4281,43.0274,1175.4539
631,59.2697,43.1749,1175.4017000000001
632,58.9074,43.6541,1175.4245
633,58.7624,43.8827,1175.4704
634,79.5438,62.9142,1312.9002
635,62.2874,44.5306,1418.2707
636,179.3161,92.1141,3475.9753
637,213.7627,106.1294,3945.4725
638,220.6959,110.5327,4226.7776
639,218.7971,109.76520000000001,4223.164699999999
640,218.7971,109.76520000000001,4223.164699999999
641,222.2041,112.4467,4190.2609999999995
642,220.62650000000002,110.59410000000001,3848.0859
643,228.4213,114.0858,2945.7383
644,288.14070000000004,155.2927,3854.7853999999998
645,294.8891,154.4847,3929.1672000000003
646,411.5356,294.88800000000003,5359.787
647,442.92900000000003,350.759,6054.9636
648,396.8515,311.6003,5545.4865
649,319.3358,244.1813,4671.602
650,304.21930000000003,243.0907,5989.413500000001
651,198.7457,154.6969,4003.2213
652,147.2995,107.9489,2888.6373
653,143.9867,107.3221,2884.2375
654,142.0879,106.8847,2881.6376999999998
655,141.4668,128.1729,2948.9049
656,162.39860000000002,194.5767,3021.7504
657,161.7166,192.2763,3016.5965
658,174.4908,190.458,3273.9884
659,252.0786,213.8397,4454.4334
660,257.752,218.8025,4484.0867
661,241.7888,238.4667,3573.3554
662,145.7856,223.8537,1536.3226
663,159.51670000000001,238.5246,1608.4167
664,192.1355,260.3122,2422.8699
665,197.9963,264.7752,2542.1512
666,222.6026,254.6917,3039.241
667,165.0671,153.4159,1964.1345
668,153.0001,141.1213,1894.5072
669,126.0907,101.4757,1646.8192999999999
670,112.9675,87.0268,1557.4063
671,99.12769999999999,73.499,1476.2894
672,94.1093,66.9083,1428.6341
673,94.1093,66.9083,1428.6341
674,94.1093,66.9083,1428.6341
675,94.1093,66.9083,1428.6341
676,96.4366,69.9644,1450.731
677,101.4548,76.5549,1498.3858
678,99.471,74.8253,1460.0439999999999
679,79.7969,59.6009,1131.3919
680,68.8411,53.745,1020.2338
681,44.2372,45.4151,1670.5394999999999
682,31.8546,36.5623,1673.9177
683,34.6636,41.3722,1830.0208
684,37.2273,43.6065,1683.3165000000001
685,36.08,37.6891,570.4988
686,36.0743,37.6575,564.5288
687,36.0743,37.6575,564.5288
688,36.0743,37.6575,564.5288
689,36.0743,37.6575,564.5288
690,36.0743,37.6575,564.5288
691,31.998,32.708800000000004,473.1954
692,27.5327,27.2644,373.1352
693,27.5327,27.2644,373.1352
694,81.0025,75.4602,711.3673
695,141.1755,122.9478,1090.6892
696,63.4215,47.4084,578.9169
697,71.8979,58.0912,1075.9342
698,79.6424,65.4094,1312.8045
699,79.6424,65.4094,1312.8045
700,77.4147,64.6615,1309.5351
701,43.1755,31.336199999999998,710.1066
702,45.0382,32.844,718.0674
703,43.1755,31.336199999999998,710.1066
704,43.1755,31.336199999999998,710.1066
705,43.1755,31.336199999999998,710.1066
706,43.1755,31.336199999999998,710.1066
707,43.3363,31.465999999999998,710.7935
708,44.1763,30.5654,696.5662
709,44.2114,28.9924,683.6188000000001
710,46.5066,26.5274,676.8578
711,48.9507,23.9021,669.6586
712,150.3826,126.3686,2001.9562999999998
713,80.1707,55.4864,1110.0018
714,49.2847,23.4709,668.6933
715,47.5926,24.2215,672.7417
716,44.2312,24.1436,662.7302999999999
717,44.06,28.9593,704.9341
718,44.1698,36.1886,740.0934
719,50.0345,40.2097,827.1301
720,59.722500000000004,45.8915,1134.0684
721,58.7464,44.8819,1176.4497000000001
722,58.7464,44.8819,1176.4497000000001
723,58.7464,44.8819,1176.4497000000001
724,58.7464,44.8819,1176.4497000000001
725,58.8338,44.5942,1176.2717
726,58.8182,44.6086,1176.2666
727,58.7464,44.8819,1176.4497000000001
728,58.8337,44.6441,1176.3215
729,59.1064,43.902499999999996,1175.9239
730,58.7984,44.7403,1176.3733
731,58.799299999999995,44.625,1176.259
732,58.8202,43.816900000000004,1175.4773
733,58.7464,43.8837,1175.4515000000001
734,58.8417,43.9507,1183.6582
735,99.8938,65.1082,2763.7729
736,218.53449999999998,109.81790000000001,4208.9286999999995
737,218.7971,109.76520000000001,4223.164699999999
738,218.7971,109.76520000000001,4223.164699999999
739,218.7971,109.76520000000001,4223.164699999999
740,218.7971,109.76520000000001,4223.164699999999
741,219.0798,109.9608,4220.3183
742,251.7892,131.7748,3929.0396
743,298.9449,174.12,4005.7121
744,475.1217,393.9556,4914.4656
745,366.711,212.5265,4866.7391
746,447.2047,312.1621,5293.9196
747,528.0991,477.50260000000003,5815.258
748,434.552,371.44689999999997,5510.983
749,428.8604,364.096,5711.4432
750,520.7209,469.9251,9634.0959
751,479.1854,418.1459,10375.5157
752,409.095,352.1047,8808.4949
